price,area,status,nb_bedroom,nb_bathroom,age,location,builder
370.0,3600,Ready to move,3,3.0,,Periyar Nagar,seller
72.0,1400,Ready to move,3,2.0,7.0,Thoraipakkam OMR,seller
74.0,1100,Under Construction,3,3.0,,Nanmangalam,seller
45.0,909,Ready to move,2,2.0,3.0,Perumbakkam,seller
54.0,893,Ready to move,2,2.0,,Kolathur,seller
140.0,1270,Ready to move,3,2.0,13.0,Thiruvanmiyur,seller
72.0,1218,Under Construction,3,3.0,,Sembakkam,seller
65.0,919,Ready to move,2,2.0,,Madipakkam,seller
27.0,756,Ready to move,2,2.0,,Anakaputhur,seller
52.5,550,Ready to move,1,1.0,,Urapakkam,seller
63.0,1000,Ready to move,2,2.0,,Kovur,seller
54.0,1200,Ready to move,2,2.0,,Medavakkam,seller
163.0,1154,Ready to move,2,2.0,,Nungambakkam,seller
26.0,540,Ready to move,1,1.0,,Maduravoyal,seller
60.0,1066,Ready to move,2,2.0,,Velachery,seller
210.0,1381,Under Construction,3,3.0,,Adyar,seller
100.0,1735,Ready to move,3,3.0,7.0,Guduvancheri,seller
30.5,770,Ready to move,2,2.0,,Pammal,seller
36.0,827,Ready to move,2,2.0,,Urapakkam,seller
82.0,1900,Ready to move,3,3.0,,Kolapakkam,seller
210.0,2500,Ready to move,3,,,Sembakkam,seller
55.0,1050,Ready to move,1,2.0,9.0,Koyambedu,seller
75.0,850,Under Construction,2,2.0,,Korattur,seller
165.0,2280,Ready to move,4,3.0,5.0,Iyyappanthangal,seller
110.0,2740,Ready to move,4,2.0,,Kilpauk,seller
182.0,2640,Ready to move,4,4.0,,Madhavaram Milk Colony,seller
160.0,2700,Ready to move,4,3.0,,Kolathur,seller
220.0,1438,Ready to move,3,2.0,3.0,Jeth Nagar,seller
53.0,850,Under Construction,2,2.0,,Mangadu,seller
53.0,850,Under Construction,2,2.0,,Mangadu,seller
50.0,905,Ready to move,2,2.0,6.0,Singaperumal Koil,seller
325.0,1950,Ready to move,4,3.0,,T Nagar,seller
35.0,900,Ready to move,2,2.0,,Thirumullaivoyal,seller
28.0,502,Ready to move,1,1.0,9.0,Perungalathur,seller
69.0,1071,Ready to move,2,2.0,1.0,Madhanandapuram,seller
68.49,1343,Ready to move,3,4.0,2.0,Kandigai,seller
77.0,1560,Ready to move,2,2.0,,Navallur,seller
32.0,612,Ready to move,2,2.0,3.0,Veppampattu,seller
75.0,1456,Ready to move,3,3.0,,Porur,seller
230.0,2590,Ready to move,4,4.0,,Kundrathur,seller
41.0,600,Under Construction,2,2.0,,Mangadu,seller
45.0,1176,Under Construction,2,2.0,,Guduvancheri,seller
60.21,782,Under Construction,1,1.0,,Saidapet,seller
49.5,1000,Under Construction,2,2.0,,Medavakkam,seller
25.0,605,Ready to move,1,1.0,4.0,Thaiyur,seller
41.78,1045,Under Construction,2,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
62.98,1575,Under Construction,3,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
63.18,1580,Under Construction,3,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
42.18,1055,Under Construction,2,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
64.38,1610,Under Construction,3,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
60.58,1515,Under Construction,3,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
42.18,1055,Under Construction,2,,0.0,Sholinganallur,BSCPL Infrastructure Ltd
60.78,1520,Under Construction,3,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
60.58,1515,Under Construction,3,,0.0,Sholinganallur,BSCPL Infrastructure Ltd
54.98,1375,Under Construction,2,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
41.02,1026,Under Construction,2,,0.0,Sholinganallur,BSCPL Infrastructure Ltd
40.58,1015,Under Construction,2,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
53.58,1340,Under Construction,2,,0.0,Sholinganallur,BSCPL Infrastructure Ltd
53.58,1340,Under Construction,2,,0.0,Perumbakkam,BSCPL Infrastructure Ltd
45.0,670,Ready to move,2,2.0,,Oragadam Village Ambattur Talu,seller
19.59,540,Ready to move,1,2.0,3.0,Veppampattu,seller
27.0,600,Under Construction,2,4.0,,Siruseri,seller
37.0,793,Under Construction,2,2.0,,Pattabiram,seller
65.0,1047,Ready to move,2,2.0,4.0,Perungalathur,seller
165.0,3000,Ready to move,6,4.0,,Madipakkam,seller
59.6,450,Ready to move,1,1.0,,T Nagar,seller
38.0,825,Ready to move,2,2.0,,Ambattur,seller
15.0,540,Ready to move,2,1.0,,Mahabalipuram,seller
35.0,840,Ready to move,2,2.0,5.0,Kelambakkam,seller
35.0,850,Ready to move,3,3.0,,Ayapakkam,seller
40.0,655,Ready to move,2,2.0,,Chitlapakkam,seller
48.5,1100,Ready to move,2,2.0,,Guduvancheri,seller
90.0,3408,Ready to move,5,5.0,,Puzhal,seller
100.0,1400,Ready to move,3,3.0,3.0,Washermanpet,seller
90.0,3408,Ready to move,5,5.0,,Puzhal,seller
65.0,1273,Under Construction,3,3.0,,Thiruverkadu,seller
29.0,506,Ready to move,2,1.0,,Mogappair,seller
28.5,736,Ready to move,2,2.0,4.0,Pozhichalur,seller
26.0,850,Ready to move,2,2.0,3.0,Veppampattu,seller
45.0,950,Under Construction,2,2.0,,Gerugambakkam,seller
15.0,450,Ready to move,1,1.0,,Mannur,seller
46.0,820,Under Construction,2,2.0,,Guduvancheri,seller
30.0,960,Ready to move,2,2.0,3.0,Veppampattu,seller
98.0,1253,Ready to move,3,2.0,,Virugambakkam,seller
83.0,997,Ready to move,2,,,Virugambakkam,seller
38.0,510,Ready to move,1,1.0,,West Mambalam,seller
135.0,1950,Ready to move,3,3.0,,Kattupakkam,seller
72.0,1957,Ready to move,3,3.0,6.0,Maraimalai Nagar,seller
40.0,1000,Under Construction,2,2.0,,Kolathur,seller
160.0,2300,Ready to move,4,4.0,,Chetpet,seller
137.0,1485,Ready to move,3,3.0,,Perungudi,seller
59.0,1430,Ready to move,3,2.0,,Sithalapakkam,seller
65.0,900,Ready to move,2,2.0,,Ramapuram,seller
65.0,900,Ready to move,2,2.0,,Ramapuram,seller
120.0,2400,Ready to move,5,4.0,,Virugambakkam,seller
45.0,917,Ready to move,2,2.0,,Thiruverkadu,seller
40.0,680,Ready to move,2,1.0,12.0,Alandur,seller
30.0,950,Under Construction,2,2.0,,Veppampattu,seller
19.5,600,Under Construction,1,1.0,,Red Hills,seller
45.0,580,Ready to move,1,1.0,4.0,Siruseri,seller
45.0,840,Ready to move,2,2.0,7.0,Singaperumal Koil,seller
145.0,1125,Ready to move,3,2.0,,K K Nagar,seller
40.7,760,Under Construction,2,2.0,,Kandigai,Pon Mariappan
46.06,940,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
50.22,1025,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
43.61,890,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
39.93,815,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
50.47,1030,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
50.47,1030,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
42.23,862,Ready to move,2,2.0,5.0,Iyyappanthangal,HM Homes
250.0,1942,Ready to move,3,3.0,4.0,Purasawalkam,INTERFACE PROPERTIES
47.02,825,Ready to move,2,2.0,3.0,Ramavaram,HM Homes
47.02,825,Ready to move,2,2.0,,Ramapuram,HM Homes
37.0,730,Ready to move,2,2.0,4.0,Gerugambakkam,R Venkatesan
55.99,1015,Ready to move,2,2.0,4.0,Gerugambakkam,R Venkatesan
54.75,1020,Ready to move,2,2.0,,Kovur,R Venkatesan
39.15,1050,Ready to move,2,2.0,4.0,Gerugambakkam,R Venkatesan
58.58,1100,Ready to move,2,3.0,4.0,Gerugambakkam,R Venkatesan
54.22,1015,Ready to move,2,2.0,4.0,Gerugambakkam,R Venkatesan
44.19,878,Ready to move,2,2.0,4.0,Gerugambakkam,R Venkatesan
39.73,790,Ready to move,2,2.0,4.0,Gerugambakkam,R Venkatesan
38.58,819,Ready to move,2,2.0,,Kovur,R Venkatesan
38.23,815,Ready to move,2,2.0,,Kovur,R Venkatesan
41.0,874,Ready to move,2,3.0,,Kovur,R Venkatesan
38.53,799,Ready to move,2,2.0,,Kovur,R Venkatesan
24.0,1010,Under Construction,2,2.0,,Veppampattu,viswaraj
800.0,5000,Ready to move,4,3.0,,Shenoy Nagar,INTERFACE PROPERTIES
265.0,1650,Ready to move,3,3.0,,Besant Nagar,INTERFACE PROPERTIES
47.02,825,Ready to move,2,2.0,,Ramapuram,HM Homes
47.02,825,Ready to move,2,2.0,,Ramapuram,HM Homes
79.8,1400,Ready to move,3,3.0,3.0,Ramavaram,HM Homes
56.0,1258,Ready to move,2,2.0,,Sholinganallur,INTERFACE PROPERTIES
50.22,1025,Ready to move,3,3.0,,Kolapakkam,HM Homes
390.0,4000,Ready to move,4,4.0,,Saligramam,INTERFACE PROPERTIES
50.22,1025,Ready to move,3,3.0,,Kolapakkam,HM Homes
40.42,825,Ready to move,2,2.0,,Kolapakkam,HM Homes
54.0,1000,Ready to move,2,3.0,,Kovur,Shiva
110.0,974,Ready to move,2,2.0,,Thiruvanmiyur,S Suresh Kumar
42.14,860,Ready to move,2,2.0,,Kolapakkam,HM Homes
200.0,1844,Ready to move,3,3.0,16.0,Velachery,seller
59.0,1096,Ready to move,3,2.0,9.0,Thiruverkadu,seller
41.7,760,Under Construction,2,2.0,,Kandigai,Pon Mariappan
40.75,750,Under Construction,2,2.0,,Kandigai,Pon Mariappan
168.0,994,Under Construction,2,2.0,0.0,Royapettah,MEHTA REAL ESTATE CHENNAI LLP
43.0,891,Ready to move,2,2.0,,Thandalam,Shiva
48.99,800,Under Construction,2,2.0,,Kelambakkam,Balamurugan
49.0,800,Under Construction,2,2.0,,Kelambakkam,Balamurugan
375.0,2200,Ready to move,4,4.0,,Valasaravakkam,MEHTA REAL ESTATE CHENNAI LLP
168.0,994,Ready to move,2,2.0,,Royapettah,MEHTA REAL ESTATE CHENNAI LLP
44.5,918,Ready to move,3,2.0,,Padur,Alliance Group
27.6,600,Under Construction,2,2.0,,Semmancheri,Royal Square
27.6,600,Under Construction,2,2.0,,Semmancheri,Royal Square
31.6,750,Under Construction,2,2.0,,Ottiyabakkam,Royal Square
34.0,700,Under Construction,2,2.0,,Semmancheri,Royal Square
550.0,4000,Ready to move,4,3.0,,T Nagar,INTERFACE PROPERTIES
190.0,1550,Ready to move,3,3.0,,Anna Nagar,INTERFACE PROPERTIES
550.0,4600,Ready to move,5,4.0,,Anna Nagar,INTERFACE PROPERTIES
85.09,1340,Under Construction,3,,0.0,East Tambaram,Proparena
63.62,1002,Under Construction,2,,0.0,East Tambaram,Proparena
63.56,1001,Under Construction,2,,0.0,East Tambaram,Proparena
68.13,1073,Under Construction,2,,0.0,East Tambaram,Proparena
62.35,982,Under Construction,2,,0.0,East Tambaram,Proparena
61.27,965,Under Construction,2,,0.0,East Tambaram,Proparena
93.21,1468,Under Construction,3,,0.0,East Tambaram,Proparena
84.77,1335,Under Construction,3,,0.0,East Tambaram,Proparena
90.99,1433,Under Construction,3,,0.0,East Tambaram,Proparena
55.0,1000,Ready to move,2,2.0,,Nanganallur,seller
362.0,2133,Under Construction,2,2.0,0.0,T Nagar,Propsource Realty Private Limited
35.0,620,Ready to move,1,1.0,3.0,Pallikaranai,Propsource Realty Private Limited
350.0,4361,Ready to move,4,4.0,,Muttukadu,seller
44.5,918,Ready to move,3,2.0,,Padur,Alliance Group
38.5,800,Ready to move,2,2.0,6.0,Tharapakkam,Shiva
420.0,1975,Ready to move,3,3.0,6.0,Egmore,MEHTA REAL ESTATE CHENNAI LLP
40.08,835,Ready to move,2,,2.0,Pozhichalur,Sandhya
40.22,838,Ready to move,2,,2.0,Pozhichalur,Sandhya
32.3,673,Ready to move,2,,2.0,Pozhichalur,Sandhya
427.0,3700,Under Construction,4,4.0,,Kilpauk,MEHTA REAL ESTATE CHENNAI LLP
99.0,1500,Under Construction,3,3.0,,Iyyappanthangal,Shiva
55.0,1000,Ready to move,2,3.0,,Kovur,Shiva
37.8,790,Ready to move,2,2.0,4.0,Gerugambakkam,Shiva
44.0,938,Ready to move,2,2.0,,Kovur,Shiva
39.88,1040,Under Construction,3,2.0,0.0,Siruseri,Alliance Group
185.0,1490,Ready to move,3,3.0,,Kilpauk,MEHTA REAL ESTATE CHENNAI LLP
130.0,1330,Ready to move,2,3.0,,Chetpet,MEHTA REAL ESTATE CHENNAI LLP
492.0,2889,Ready to move,3,3.0,,Anna Nagar East,MEHTA REAL ESTATE CHENNAI LLP
58.0,1318,Ready to move,3,3.0,,Kattupakkam,MEHTA REAL ESTATE CHENNAI LLP
236.0,1657,Ready to move,3,3.0,7.0,Egmore,MEHTA REAL ESTATE CHENNAI LLP
147.0,1550,Ready to move,3,3.0,,Ayanavaram,MEHTA REAL ESTATE CHENNAI LLP
150.0,1350,Ready to move,3,3.0,,Anna Nagar East,MEHTA REAL ESTATE CHENNAI LLP
115.0,1150,Ready to move,2,2.0,,Egmore,MEHTA REAL ESTATE CHENNAI LLP
230.0,1440,Ready to move,3,3.0,,Royapettah,MEHTA REAL ESTATE CHENNAI LLP
110.0,1310,Ready to move,2,2.0,,Ayanavaram,MEHTA REAL ESTATE CHENNAI LLP
125.0,1765,Under Construction,3,3.0,0.0,Navallur,Propsource Realty Private Limited
299.0,2000,Under Construction,3,3.0,0.0,Guindy,Propsource Realty Private Limited
96.0,1900,Under Construction,3,3.0,0.0,Perungalathur,Propsource Realty Private Limited
87.8,1541,Under Construction,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
79.8,1400,Under Construction,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
44.16,803,Ready to move,2,,2.0,Pammal,Murali
41.58,756,Ready to move,1,,2.0,Pammal,Murali
32.01,582,Ready to move,1,,2.0,Pammal,Murali
73.0,1737,Ready to move,3,3.0,7.0,Kelambakkam,seller
18.49,520,Ready to move,1,2.0,3.0,Veppampattu,seller
24.09,502,Under Construction,1,,0.0,Pozhichalur,Sandhya
33.93,707,Under Construction,2,,0.0,Pozhichalur,Sandhya
22.84,476,Under Construction,1,,0.0,Pozhichalur,Sandhya
35.85,747,Under Construction,2,,0.0,Pozhichalur,Sandhya
23.13,503,Under Construction,1,,0.0,Anakaputhur,Sandhya
41.63,905,Under Construction,3,,0.0,Anakaputhur,Sandhya
32.75,712,Under Construction,2,,0.0,Anakaputhur,Sandhya
32.2,700,Under Construction,2,,0.0,Anakaputhur,Sandhya
20.56,447,Under Construction,1,,0.0,Anakaputhur,Sandhya
57.0,1075,Ready to move,2,2.0,6.0,Tharapakkam,Shiva
54.0,950,Under Construction,2,2.0,,Gerugambakkam,Shiva
600.0,2300,Under Construction,3,3.0,,Raja Annamalai Puram,MEHTA REAL ESTATE CHENNAI LLP
385.0,2336,Ready to move,3,3.0,6.0,Royapettah,MEHTA REAL ESTATE CHENNAI LLP
225.0,1950,Ready to move,3,3.0,,Aminjikarai,MEHTA REAL ESTATE CHENNAI LLP
393.0,2133,Under Construction,3,3.0,0.0,T Nagar,MEHTA REAL ESTATE CHENNAI LLP
240.0,2028,Ready to move,3,3.0,7.0,Purasaiwakkam,MEHTA REAL ESTATE CHENNAI LLP
277.0,2350,Ready to move,3,3.0,7.0,Purasaiwakkam,MEHTA REAL ESTATE CHENNAI LLP
55.21,986,Ready to move,2,2.0,,Kolathur,Tellus Foundation
55.21,986,Ready to move,2,2.0,,Kolathur,Tellus Foundation
36.42,710,Ready to move,1,2.0,,Kovur,R Venkatesan
35.26,619,Ready to move,1,1.0,,Kovur,R Venkatesan
35.52,629,Ready to move,1,2.0,,Kovur,R Venkatesan
72.0,1517,Ready to move,3,3.0,6.0,Periyapanicheri,R Venkatesan
55.0,1020,Ready to move,2,2.0,,Kovur,R Venkatesan
28.0,650,Under Construction,2,2.0,,Kattankulathur,R Venkatesan
79.0,1440,Under Construction,3,3.0,,Ambattur,seller
110.0,2009,Under Construction,3,3.0,,Kotivakkam,seller
44.0,1012,Ready to move,2,2.0,4.0,Kumananchavadi,seller
82.0,1750,Ready to move,3,3.0,,Kolapakkam,seller
70.0,1499,Ready to move,3,3.0,11.0,Mogappair,seller
165.0,1500,Ready to move,3,3.0,4.0,Alandur,Jayakanthan
36.0,900,Under Construction,2,3.0,,Veppampattu,viswaraj
24.0,1100,Under Construction,2,2.0,,Veppampattu,viswaraj
26.0,720,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
34.0,1150,Under Construction,2,2.0,,Perumalpattu,viswaraj
26.0,720,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
26.0,720,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
36.0,835,Under Construction,2,2.0,,Veppampattu,viswaraj
50.49,1020,Under Construction,3,,0.0,Pozhichalur,Individual Agent
29.7,600,Under Construction,1,,0.0,Pozhichalur,Individual Agent
40.34,815,Under Construction,2,,0.0,Pozhichalur,Individual Agent
46.03,930,Under Construction,2,,0.0,Pozhichalur,Individual Agent
49.5,1000,Under Construction,3,,0.0,Pozhichalur,Individual Agent
34.15,690,Under Construction,2,,0.0,Pozhichalur,Individual Agent
48.26,975,Under Construction,2,,0.0,Pozhichalur,Individual Agent
39.6,800,Under Construction,2,,0.0,Pozhichalur,Individual Agent
52.5,960,Ready to move,2,,1.0,Sembakkam,Individual Agent
44.0,800,Ready to move,2,,1.0,Sembakkam,Individual Agent
32.0,1000,Ready to move,2,2.0,3.0,Veppampattu,Naveen
25.0,640,Ready to move,1,,,Thirumazhisai,seller
60.0,782,Ready to move,2,2.0,17.0,Mogappair,seller
76.0,1028,Ready to move,2,2.0,,Velachery,seller
325.0,1710,Ready to move,3,3.0,,Nungambakkam,seller
26.0,1255,Under Construction,2,2.0,,Veppampattu,viswaraj
17.0,752,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
24.0,1100,Under Construction,2,2.0,,Veppampattu,viswaraj
16.0,681,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
34.0,901,Ready to move,2,2.0,2.0,Perumalpattu,viswaraj
17.0,751,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
34.0,1150,Ready to move,2,2.0,2.0,Perumalpattu,viswaraj
165.0,1541,Under Construction,3,3.0,,Nanganallur,seller
30.0,1500,Under Construction,2,2.0,,Veppampattu,viswaraj
22.0,1010,Under Construction,1,2.0,,Veppampattu,viswaraj
22.0,1010,Under Construction,1,2.0,,Veppampattu,viswaraj
28.0,800,Under Construction,2,2.0,,Veppampattu,viswaraj
30.0,1500,Under Construction,2,2.0,,Veppampattu,viswaraj
43.0,550,Ready to move,2,2.0,,Ayapakkam,Shanmugam Property
62.0,1295,Ready to move,2,2.0,,Siruseri,seller
115.0,1238,Ready to move,3,3.0,,Kodambakkam,seller
140.0,2200,Ready to move,6,4.0,,Kolathur,seller
17.0,750,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
17.0,750,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
22.0,1010,Under Construction,1,2.0,,Veppampattu,viswaraj
17.0,751,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
24.0,1250,Under Construction,2,2.0,,Veppampattu,viswaraj
24.0,1250,Under Construction,2,2.0,,Veppampattu,viswaraj
21.5,1020,Under Construction,1,2.0,,Veppampattu,viswaraj
35.0,808,Ready to move,2,2.0,,Kovur,viswaraj
22.0,601,Under Construction,1,2.0,,Veppampattu,viswaraj
140.0,2590,Ready to move,6,,,Kolathur,seller
35.0,1500,Ready to move,1,1.0,,Sevvapet,seller
35.0,810,Ready to move,2,2.0,,Kovur,viswaraj
16.5,750,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
29.5,1500,Under Construction,2,2.0,,Veppampattu,viswaraj
26.0,1250,Under Construction,2,2.0,,Veppampattu,viswaraj
40.0,652,Ready to move,2,2.0,,Maraimalai Nagar,seller
45.0,1112,Ready to move,2,2.0,,Guduvancheri,seller
30.0,690,Ready to move,2,2.0,,Chromepet,seller
36.0,902,Ready to move,2,2.0,3.0,Veppampattu,Naveen
40.0,1000,Ready to move,2,2.0,3.0,Veppampattu,Naveen
35.0,850,Ready to move,2,2.0,3.0,Veppampattu,Naveen
36.0,900,Ready to move,2,2.0,3.0,Veppampattu,Naveen
140.0,2200,Ready to move,5,3.0,,Chromepet,seller
62.0,1250,Ready to move,2,2.0,,tambaram west,Value reality
19.0,1090,Under Construction,1,2.0,,Veppampattu,viswaraj
34.0,1151,Ready to move,2,2.0,2.0,Perumalpattu,viswaraj
34.0,1151,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
28.0,801,Under Construction,2,2.0,,Veppampattu,viswaraj
30.0,820,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
24.0,1200,Under Construction,2,2.0,,Veppampattu,viswaraj
35.0,810,Ready to move,2,2.0,,Kovur,viswaraj
16.5,680,Ready to move,1,2.0,3.0,Veppampattu,viswaraj
21.9,600,Under Construction,1,2.0,,Veppampattu,viswaraj
40.0,904,Ready to move,2,2.0,8.0,Kovilambakkam,seller
210.0,1400,Ready to move,1,2.0,3.0,Raja Annamalai Puram,Swaminathan
525.0,3170,Ready to move,3,4.0,3.0,Raja Annamalai Puram,Swaminathan
150.0,2440,Under Construction,4,5.0,,Madipakkam,seller
22.0,600,Under Construction,1,2.0,,Veppampattu,viswaraj
70.61,1139,Ready to move,2,,1.0,Perungudi,smartassetsindia
52.08,840,Ready to move,2,2.0,1.0,Perungudi,smartassetsindia
90.7,1463,Ready to move,3,,1.0,Perungudi,smartassetsindia
107.0,1730,Ready to move,3,,1.0,Perungudi,smartassetsindia
74.21,1197,Ready to move,2,,1.0,Perungudi,smartassetsindia
43.0,799,Ready to move,2,2.0,,Rajakilpakkam,seller
16.0,500,Ready to move,1,1.0,3.0,Veppampattu,Naveen
45.0,1200,Under Construction,3,2.0,,Veppampattu,Naveen
34.0,1150,Under Construction,2,2.0,,Veppampattu,viswaraj
29.0,1500,Under Construction,2,2.0,,Veppampattu,viswaraj
37.0,1136,Under Construction,2,2.0,,Veppampattu,viswaraj
27.0,750,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
35.0,808,Ready to move,2,2.0,,Kovur,viswaraj
28.0,1375,Under Construction,2,2.0,,Veppampattu,viswaraj
350.0,3300,Ready to move,3,6.0,,Aminjikarai,Sri Vinayaga Real Estate
65.0,1600,Ready to move,2,2.0,3.0,Veppampattu,Sri Vinayaga Real Estate
130.0,2020,Ready to move,3,2.0,,Ayapakkam,seller
62.0,950,Ready to move,3,2.0,,Villivakkam,seller
200.0,1345,Ready to move,2,1.0,,Tiruvottiyur,seller
42.0,1330,Ready to move,4,2.0,2.0,Urapakkam,seller
26.0,1205,Under Construction,2,2.0,,Veppampattu,viswaraj
26.0,720,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
30.0,820,Ready to move,2,2.0,3.0,Veppampattu,viswaraj
35.0,808,Ready to move,2,2.0,,Kovur,viswaraj
52.51,938,Under Construction,2,,0.0,Ayapakkam,Nagaraj
67.07,1198,Under Construction,3,,0.0,Ayapakkam,Nagaraj
22.95,600,Ready to move,1,2.0,3.0,Veppampattu,Karthick
17.9,601,Ready to move,1,2.0,3.0,Veppampattu,Karthick
24.0,600,Ready to move,2,2.0,2.0,Veppampattu,Karthick
18.25,600,Ready to move,1,2.0,3.0,Veppampattu,Karthick
82.0,1450,Ready to move,2,2.0,,Chromepet,seller
39.5,930,Ready to move,2,2.0,,Kattupakkam,seller
18.0,500,Under Construction,1,1.0,,Chengalpattu,seller
39.0,800,Under Construction,2,2.0,,Semmancheri,seller
24.0,650,Ready to move,2,2.0,4.0,Kattankulathur,Prasanna
25.0,650,Ready to move,2,,4.0,Kattankulathur,Prasanna
28.0,750,Under Construction,2,,,Kattankulathur,Prasanna
27.5,800,Ready to move,2,1.0,4.0,Kattankulathur,Prasanna
28.5,900,Ready to move,1,1.0,4.0,Kattankulathur,Prasanna
28.0,850,Ready to move,1,1.0,4.0,Kattankulathur,Prasanna
25.5,700,Ready to move,1,1.0,4.0,Kattankulathur,Prasanna
54.0,950,Under Construction,2,2.0,,Cholambedu,Prasanna
65.0,1100,Under Construction,3,2.0,,Thirumullaivoyal,Prasanna
28.5,800,Under Construction,2,,,Kattankulathur,Prasanna
903.0,4200,Ready to move,3,,2.0,Royapettah,Vinay Asrani
636.0,2961,Ready to move,3,,2.0,Royapettah,Vinay Asrani
635.0,2958,Ready to move,3,,2.0,Royapettah,Vinay Asrani
636.0,2960,Ready to move,4,,2.0,Royapettah,Vinay Asrani
635.0,2957,Ready to move,4,,2.0,Royapettah,Vinay Asrani
1397.0,6500,Ready to move,5,,2.0,Royapettah,Vinay Asrani
645.0,3000,Ready to move,3,,2.0,Royapettah,Vinay Asrani
838.0,3899,Ready to move,3,,2.0,Royapettah,Vinay Asrani
674.0,3135,Ready to move,3,3.0,2.0,Royapettah,Vinay Asrani
114.0,600,Ready to move,1,,2.0,Royapettah,Vinay Asrani
636.0,2959,Ready to move,4,,2.0,Royapettah,Vinay Asrani
832.0,3874,Ready to move,3,,2.0,Royapettah,Vinay Asrani
1397.0,6498,Ready to move,5,,2.0,Royapettah,Vinay Asrani
817.0,3800,Ready to move,3,,2.0,Royapettah,Vinay Asrani
1422.0,6617,Ready to move,5,,2.0,Royapettah,Vinay Asrani
674.0,3139,Ready to move,4,,2.0,Royapettah,Vinay Asrani
481.0,2291,Ready to move,3,3.0,,Alwarpet,Vinay Asrani
417.0,1989,Ready to move,3,3.0,,Alwarpet,Vinay Asrani
903.0,4302,Ready to move,4,,,Alwarpet,Vinay Asrani
903.0,4302,Ready to move,4,,,Alwarpet,Vinay Asrani
64.0,1238,Ready to move,3,,2.0,Perumbakkam,Pragyansh
240.0,1515,Under Construction,3,,0.0,Egmore,Vinay Asrani
450.0,2512,Under Construction,3,,0.0,Egmore,Vinay Asrani
263.0,1662,Under Construction,3,,0.0,Egmore,Vinay Asrani
329.0,1760,Under Construction,3,,0.0,Egmore,Vinay Asrani
29.0,500,Ready to move,1,1.0,,West Mambalam,seller
90.0,1390,Ready to move,3,3.0,6.0,Nesapakkam,seller
76.5,1150,Ready to move,2,2.0,11.0,Ramapuram,seller
171.0,1495,Ready to move,3,3.0,5.0,Thiruvanmiyur,24K Realtors
115.0,1008,Ready to move,2,2.0,5.0,Thiruvanmiyur,24K Realtors
150.0,1750,Ready to move,3,2.0,2.0,Korattur,Kaushik associates
25.9,700,Ready to move,2,2.0,3.0,Veppampattu,Karthick
22.8,600,Ready to move,1,2.0,3.0,Veppampattu,Karthick
26.9,704,Ready to move,2,2.0,3.0,Veppampattu,Karthick
37.0,1300,Ready to move,2,2.0,3.0,Veppampattu,Karthick
35.0,1180,Ready to move,2,2.0,3.0,Veppampattu,Karthick
275.0,4725,Ready to move,5,7.0,,Madipakkam,seller
29.0,982,Under Construction,2,2.0,,Guduvancheri,seller
42.0,738,Ready to move,2,2.0,,Valasaravakkam,seller
25.0,820,Ready to move,2,1.0,4.0,Padapai,seller
83.47,1403,Under Construction,3,,0.0,Vanagaram,BricksBurg
33.85,594,Under Construction,1,,0.0,Vanagaram,BricksBurg
33.51,588,Under Construction,1,1.0,0.0,Vanagaram,BricksBurg
84.9,1427,Under Construction,3,,0.0,Vanagaram,BricksBurg
61.64,1036,Under Construction,2,,0.0,Vanagaram,BricksBurg
60.33,1014,Under Construction,2,,0.0,Vanagaram,BricksBurg
83.41,1402,Under Construction,3,,0.0,Vanagaram,BricksBurg
60.27,1013,Under Construction,2,2.0,0.0,Vanagaram,BricksBurg
34.02,597,Under Construction,1,,0.0,Vanagaram,BricksBurg
220.0,3000,Ready to move,3,3.0,,Neelankarai,seller
